32,116,163
32,116,162
32,116,163
32,113,167
33,117,170
33,119,173
33,113,182
34,105,191
35,95,203
35,95,206
37,100,210
37,103,210
37,108,210
38,107,216
38,105,228
38,101,237
39,101,241
39,101,239
38,99,237
38,98,240
38,95,244
38,93,249
38,91,251
38,92,251
38,95,251
38,97,252
37,99,245
36,99,245
35,102,239
35,106,228
33,104,219
30,91,223
27,93,205
18,129,174
8,238,122
2,240,137
177,245,148
174,253,158
173,250,163
170,255,181
170,255,173
171,255,167
171,253,161
171,250,156
172,252,151
172,255,145
172,255,140
173,255,138
173,255,134
173,255,131
173,253,126
172,255,119
173,251,115
173,255,108
174,250,104
174,252,92
174,246,86
174,252,75
174,244,71
175,251,67
176,247,65
179,255,63
2,226,71
7,176,100
11,166,109
15,162,113
18,160,116
20,158,121
22,160,121
22,159,120
23,158,118
23,151,115
22,149,108
19,173,81
17,194,59
11,168,47
3,113,45
170,87,44
158,65,43
153,62,41
156,54,47
164,51,55
0,74,55
11,149,53
17,145,79
23,124,117
27,120,132
29,112,144
31,115,149
33,118,156
33,119,161
33,122,163
33,119,167
32,110,171
32,110,171
33,115,171
33,113,174
33,109,180
34,105,185
34,94,198
34,93,200
35,94,207
36,98,211
36,101,217
37,103,220
38,100,231
38,101,238
39,101,240
39,102,238
39,102,238
39,100,243
38,97,248
38,95,251
38,93,252
38,95,252
38,95,253
38,96,250
37,96,247
36,100,242
35,103,237
34,106,229
32,103,218
30,93,220
26,95,204
17,126,176
7,227,128
1,242,135
176,247,152
174,250,164
173,253,166
170,255,178
171,255,173
171,253,165
171,253,161
171,252,155
172,253,150
173,255,144
172,255,140
173,255,138
173,255,134
173,255,130
173,251,126
172,255,119
173,253,114
173,255,108
174,250,104
174,252,92
174,246,86
174,248,76
174,248,73
174,248,70
175,248,68
179,255,64
1,227,72
6,178,102
11,166,112
15,163,116
18,162,118
20,162,121
22,163,119
23,166,118
23,158,118
24,155,115
22,153,105
19,178,79
17,188,61
11,155,51
3,109,47
170,71,43
158,62,45
156,61,42
158,61,46
170,57,54
0,76,54
11,144,55
17,140,82
23,119,122
27,117,135
29,112,143
31,120,147
33,118,156
33,121,162
33,124,165
33,121,168
33,114,172
32,108,174
33,112,176
33,107,179
34,106,182
34,104,179
33,99,181
33,93,192
34,91,205
35,96,209
35,98,215
36,99,222
37,98,232
38,99,237
38,98,240
39,101,239
39,101,239
39,100,243
38,97,247
38,96,250
38,95,251
38,95,252
38,95,251
38,95,251
38,96,250
36,97,241
35,102,234
34,105,224
32,104,216
30,93,221
26,95,206
17,128,178
7,224,132
0,230,143
175,244,159
173,250,169
172,252,172
170,255,177
171,255,171
171,255,164
171,253,158
171,253,154
172,255,149
173,255,144
172,255,140
173,255,135
173,255,133
173,255,130
173,251,126
172,255,119
173,253,114
174,255,107
174,253,103
174,255,93
174,246,87
174,249,79
174,245,75
174,245,74
175,251,69
179,255,67
1,219,77
6,175,105
10,166,115
14,162,118
17,163,119
19,163,122
22,171,118
22,169,118
23,156,119
23,152,114
22,159,101
20,184,75
17,179,60
11,140,51
0,87,47
170,70,44
158,62,45
158,67,42
164,75,44
174,74,52
3,94,54
11,157,57
17,150,80
23,121,122
27,120,136
30,116,141
31,123,147
32,120,157
33,124,162
33,127,166
33,125,169
33,115,173
33,112,176
33,107,178
33,106,181
34,103,180
33,103,173
33,102,175
33,95,188
33,92,203
34,94,207
36,96,216
36,96,224
37,95,233
38,99,235
38,97,240
39,99,240
39,99,240
39,97,244
39,98,248
39,97,251
38,98,253
39,95,255
39,94,252
38,93,251
38,93,249
36,98,240
35,103,231
34,106,222
31,103,215
29,95,220
25,97,208
16,128,180
6,220,138
0,224,148
175,243,165
173,251,174
172,251,179
171,254,174
171,255,168
171,255,162
171,253,158
172,253,153
172,255,149
173,255,144
173,255,139
173,255,134
173,255,130
173,255,129
173,251,126
173,253,120
173,251,115
174,255,107
174,253,103
174,255,93
174,246,87
174,252,79
174,252,75
174,252,73
175,255,70
178,255,69
1,208,82
6,172,107
10,165,116
13,164,120
16,165,119
19,164,121
22,171,118
22,169,118
23,156,119
22,152,114
22,157,99
19,182,73
17,176,58
11,143,50
0,85,48
170,70,44
158,65,43
164,68,41
170,83,46
174,90,54
4,115,53
11,163,58
18,158,79
23,126,123
27,123,137
30,119,142
31,122,148
33,124,158
33,131,158
33,129,164
33,125,170
33,114,174
33,112,176
33,111,177
33,106,180
33,104,179
33,104,172
32,97,177
33,96,186
33,93,198
34,93,208
35,92,218
37,93,225
37,93,233
38,95,236
38,94,240
39,97,240
39,96,241
39,97,244
39,96,248
39,97,251
39,95,254
39,95,255
39,93,254
38,92,251
37,94,247
36,98,239
34,100,230
33,105,222
31,102,217
28,97,221
24,98,209
15,125,182
6,212,142
179,224,154
174,243,169
172,251,179
172,249,185
171,255,171
171,255,165
172,255,159
172,255,155
172,253,152
172,253,147
173,255,141
173,255,137
173,255,133
173,255,130
173,253,128
173,251,125
173,253,120
173,253,115
174,255,108
174,255,103
174,255,94
174,249,89
174,252,79
174,252,75
174,255,72
175,255,71
178,248,71
1,203,84
6,172,107
10,165,116
13,162,121
16,162,121
19,164,121
21,165,119
22,163,119
23,152,119
22,148,114
22,153,100
20,178,70
16,172,55
10,133,48
2,80,48
170,70,44
158,67,42
164,77,43
169,90,48
177,94,54
4,132,54
13,188,61
19,169,83
23,132,129
27,128,141
30,122,142
32,127,148
33,126,156
33,132,155
33,128,165
33,125,170
33,117,175
33,112,177
33,111,179
33,108,182
33,103,181
33,107,174
33,102,175
33,97,184
33,92,199
34,92,210
35,92,220
37,93,226
37,90,233
38,92,236
38,91,241
38,93,242
39,93,243
39,95,244
38,95,246
38,97,248
38,95,251
38,95,252
38,92,254
38,92,250
36,93,246
36,98,240
33,101,225
32,107,214
30,103,213
28,98,221
23,100,210
15,127,183
5,211,145
179,224,158
174,243,173
172,248,185
171,248,192
171,255,168
171,255,162
172,255,159
172,255,155
172,253,152
172,255,146
173,255,140
173,255,136
173,255,132
173,255,128
173,253,125
173,251,125
173,255,119
173,253,115
174,255,108
173,255,104
174,255,94
174,249,89
174,252,79
174,248,76
174,248,74
175,255,70
178,244,72
1,200,84
6,173,106
10,166,115
14,159,120
17,159,122
19,160,121
21,159,120
21,157,120
23,148,119
22,146,115
21,146,101
19,169,71
16,175,54
10,136,47
0,76,47
164,79,42
159,83,40
166,89,43
171,99,49
176,104,54
5,139,55
14,192,65
20,178,90
24,134,133
26,132,143
29,128,143
31,128,145
32,125,155
33,128,159
33,127,167
33,125,170
33,117,174
33,112,178
33,109,182
33,107,186
33,105,183
33,106,175
31,107,170
33,99,186
33,90,204
34,91,213
35,91,221
36,91,225
37,90,232
38,90,234
39,89,240
38,91,241
39,92,242
39,93,243
38,94,246
38,94,249
38,93,252
38,93,253
38,92,252
38,92,250
36,93,247
35,97,239
34,108,217
32,115,199
29,109,204
27,100,220
23,101,209
14,131,183
5,215,145
179,225,160
174,243,176
172,250,188
171,250,196
172,255,166
172,255,161
172,255,156
172,252,154
172,253,150
173,253,145
173,255,139
173,255,134
173,255,131
173,253,128
173,255,123
173,253,121
173,255,118
173,255,117
174,255,110
174,255,106
174,255,95
174,249,89
174,252,82
174,248,76
174,245,75
175,255,70
178,244,72
1,198,85
5,167,107
10,160,113
15,159,119
17,160,121
19,160,121
20,157,122
21,152,121
22,145,120
22,142,115
21,146,101
19,166,72
17,158,55
10,122,46
0,78,46
164,85,39
159,85,39
166,93,41
171,108,45
175,116,55
6,140,62
15,178,76
20,171,100
24,141,136
26,136,142
29,131,144
31,128,146
32,125,155
33,127,161
33,127,167
33,125,169
32,119,172
32,115,177
33,113,181
33,110,185
33,109,185
33,109,180
32,108,175
32,101,187
32,93,203
34,94,212
35,91,221
36,91,225
37,89,232
38,89,235
38,88,238
39,89,241
39,89,242
38,90,243
38,91,246
38,92,250
38,92,252
38,92,253
38,91,251
37,91,249
35,92,247
34,96,239
33,111,210
32,125,187
29,116,200
26,102,224
23,102,210
13,135,180
5,220,144
179,225,164
174,242,180
172,252,190
171,252,197
172,255,163
172,255,159
172,255,156
172,253,153
172,253,150
173,255,144
173,255,139
173,255,135
173,255,131
173,253,126
173,255,123
173,255,120
173,255,119
173,251,116
174,255,109
174,250,105
174,255,97
174,252,90
175,255,82
175,252,77
174,248,76
176,255,71
178,244,72
2,202,86
6,169,107
11,162,113
15,161,119
18,162,118
19,160,121
20,158,121
21,153,120
21,145,123
22,142,115
20,141,101
19,159,72
15,145,58
8,106,48
174,85,45
159,87,38
157,85,39
161,100,41
170,122,44
179,118,56
9,148,69
18,163,91
21,164,109
24,139,138
27,142,140
29,130,145
31,129,148
32,125,155
33,128,159
33,127,166
33,125,169
32,118,173
33,116,176
33,115,177
33,113,182
33,108,186
33,106,186
33,101,182
31,99,182
31,94,193
33,92,207
35,88,219
37,89,224
38,90,233
38,87,239
38,86,242
38,86,243
39,87,245
39,87,245
38,88,246
37,89,249
37,90,251
37,91,250
37,90,253
37,91,250
36,91,249
35,93,241
32,108,208
30,123,182
29,116,200
26,101,228
23,98,211
13,132,178
4,218,146
178,225,170
174,241,186
172,254,192
171,255,198
172,255,163
172,252,161
172,255,155
173,255,151
173,255,150
173,255,145
173,255,140
173,255,134
173,255,129
173,255,126
173,255,123
173,251,120
173,255,117
174,253,113
174,255,106
175,250,103
175,255,96
174,255,93
175,255,86
175,249,82
175,252,79
176,252,74
179,255,70
3,212,84
8,164,109
12,163,114
16,163,117
18,169,118
19,167,119
21,162,118
21,160,118
22,150,121
22,144,117
20,141,101
16,156,72
11,136,58
3,106,48
170,87,44
159,85,39
157,81,41
160,127,36
173,131,41
6,145,60
15,161,81
20,143,114
24,143,128
25,133,140
27,135,142
29,133,142
31,131,146
32,127,153
32,126,156
32,124,164
32,124,164
33,120,166
33,115,173
33,111,181
34,108,184
35,108,187
34,98,189
33,94,184
31,97,171
30,92,180
30,85,197
34,84,215
37,87,223
39,88,233
39,86,238
38,86,244
38,85,245
39,87,247
39,86,250
37,84,249
37,87,250
37,86,251
37,88,252
37,92,251
37,92,252
38,89,253
36,93,243
31,102,211
28,114,199
29,115,201
28,98,222
25,91,201
13,125,176
2,214,148
177,234,173
173,244,189
171,255,195
171,252,200
172,255,162
172,253,160
173,255,153
173,255,151
173,255,148
173,255,144
173,255,139
173,255,134
173,255,130
173,255,127
173,255,123
173,253,121
173,255,117
174,248,112
174,255,106
175,250,101
175,255,97
175,252,93
175,255,87
175,252,83
175,255,80
176,255,76
179,252,73
3,205,87
9,167,110
13,165,113
16,166,118
18,167,119
19,166,120
21,165,119
21,159,119
22,147,123
22,141,119
20,140,102
16,158,71
11,144,55
3,113,45
174,91,42
159,83,40
157,81,41
162,111,39
177,125,45
9,167,61
17,176,81
22,148,117
25,143,130
27,129,140
28,132,141
29,129,142
31,128,146
32,126,154
32,123,159
32,122,161
32,121,162
33,121,165
33,114,172
33,110,179
34,105,184
35,104,187
35,96,192
33,93,184
30,96,164
27,99,170
28,89,191
34,84,215
37,87,223
38,88,230
38,88,238
38,86,244
38,85,245
39,86,248
39,86,250
37,84,250
37,84,250
38,84,252
38,85,254
36,90,253
37,90,251
39,89,249
36,90,238
30,101,210
27,113,200
28,112,202
28,96,218
26,89,197
12,122,172
1,210,148
176,234,178
173,243,194
171,251,198
171,250,202
172,255,161
172,255,159
173,255,153
172,255,150
173,255,145
173,255,141
173,255,138
173,255,134
173,255,129
173,255,127
173,255,124
173,253,121
173,255,117
174,248,112
174,253,107
175,248,102
175,255,97
175,252,93
175,255,87
175,252,83
175,255,79
176,255,76
179,245,75
3,201,89
9,165,111
14,169,113
16,168,120
18,169,119
19,169,121
20,164,120
21,156,118
21,146,122
22,141,119
21,144,103
17,162,71
13,157,52
9,130,47
0,81,44
164,81,41
166,93,41
171,115,42
4,136,45
12,190,59
18,182,84
23,142,120
26,139,132
27,127,142
29,130,141
30,128,139
31,128,145
32,126,154
32,121,160
32,121,162
32,120,163
32,117,166
33,113,173
33,107,179
34,102,183
35,100,188
34,94,192
32,90,186
30,96,165
27,108,161
28,95,183
33,84,213
36,86,222
37,87,231
38,88,238
38,86,243
39,87,245
39,86,248
39,85,251
38,84,251
37,83,251
38,84,252
38,86,253
36,88,250
37,88,253
39,86,250
37,87,239
30,102,202
27,119,189
28,112,201
27,94,220
24,90,199
12,125,170
0,210,147
176,236,179
172,243,195
171,251,201
171,251,203
172,255,164
172,253,160
172,255,152
172,253,150
173,255,143
172,255,140
173,253,136
173,253,132
173,255,129
173,255,127
173,255,124
173,255,123
174,255,116
174,251,114
174,250,108
175,245,103
175,255,98
175,250,94
175,255,88
175,249,84
175,255,80
176,255,76
179,245,75
4,204,90
9,168,111
14,169,113
16,169,119
18,171,118
19,169,121
20,164,120
21,156,118
22,146,119
23,143,116
22,140,102
19,159,72
15,168,53
10,130,49
5,102,45
174,87,44
174,93,41
177,119,43
6,164,45
14,215,58
18,182,87
24,138,122
27,134,133
28,125,141
29,126,142
30,127,141
32,128,147
32,126,154
32,122,159
32,119,165
32,117,168
32,113,172
32,110,176
33,102,180
33,102,183
34,97,186
34,92,192
32,90,188
30,96,173
27,111,163
28,102,178
33,87,210
35,89,221
37,89,233
38,88,238
38,87,244
39,87,246
39,86,248
39,85,251
38,84,251
37,84,250
38,84,251
38,84,252
37,87,250
37,85,254
39,84,252
36,85,239
29,105,194
26,131,175
27,114,197
26,95,225
23,90,201
11,127,171
0,211,150
175,238,180
172,248,193
171,255,198
171,252,202
172,255,166
172,253,162
172,255,152
172,252,148
173,255,141
173,255,138
173,253,135
173,253,132
173,255,129
173,255,127
173,255,124
173,255,123
174,255,117
174,253,113
174,253,107
175,248,102
175,255,98
175,250,94
175,255,88
175,249,84
175,249,82
176,252,77
179,242,76
4,202,91
9,168,111
13,171,115
15,169,121
17,173,118
18,164,121
20,158,121
21,151,120
22,143,121
23,142,117
22,136,105
19,158,76
16,168,56
11,146,47
8,119,43
0,93,44
0,95,43
4,130,47
10,191,48
15,209,66
19,171,97
25,135,127
28,128,134
28,123,141
30,124,140
30,125,143
32,126,150
32,125,155
33,122,161
33,117,168
33,114,172
32,111,175
32,108,179
33,101,182
33,101,184
33,96,185
33,94,189
31,91,187
30,97,173
27,112,161
28,104,174
31,88,206
35,88,220
37,88,234
38,87,239
38,86,245
39,87,247
39,86,249
39,85,252
38,84,252
38,84,252
38,84,252
38,84,252
37,83,251
38,84,253
39,83,247
36,86,236
29,110,186
26,139,167
26,118,194
25,96,223
21,93,205
10,130,173
179,212,155
175,238,182
173,248,192
171,255,197
171,255,200
171,255,171
172,255,163
172,255,154
172,255,149
173,253,142
173,253,139
173,253,135
173,253,132
173,255,129
173,255,127
173,255,124
173,255,123
174,255,117
174,253,113
175,255,105
175,250,103
175,255,97
175,252,95
175,255,87
175,252,83
175,252,81
177,252,76
0,242,76
4,202,92
9,170,111
13,172,114
15,167,122
17,171,119
18,164,121
20,158,121
21,148,122
22,141,123
23,139,119
22,137,108
21,155,79
18,173,56
17,161,46
10,130,43
5,112,41
3,121,42
8,146,47
12,188,53
16,173,84
20,146,115
26,128,131
30,124,134
30,120,138
30,120,140
31,122,144
32,125,151
33,125,157
33,122,161
33,119,165
33,115,171
33,112,176
33,110,179
32,104,181
33,101,182
33,101,185
33,94,189
31,91,187
30,99,170
28,111,159
28,103,176
31,87,207
35,88,221
36,88,233
38,86,242
38,86,245
39,87,247
39,86,249
39,85,251
38,84,252
38,84,252
38,84,252
38,84,252
37,83,252
38,83,251
39,83,246
35,88,230
28,120,179
26,145,160
26,121,192
24,100,224
20,97,203
9,136,173
179,213,157
175,236,187
173,247,196
172,252,199
171,254,200
171,255,176
172,252,169
172,255,159
172,252,154
172,255,146
172,253,141
173,251,137
173,255,134
173,255,129
173,255,127
173,255,124
174,253,123
173,255,119
173,255,114
175,255,106
175,250,103
175,255,98
175,252,95
175,255,87
175,255,82
176,255,80
177,252,76
0,235,78
4,198,94
9,172,110
13,174,114
16,173,121
18,176,119
18,166,120
20,159,120
21,152,121
22,143,121
23,140,118
23,134,110
22,151,81
22,178,56
17,154,48
12,125,47
5,130,43
5,143,41
8,161,49
13,188,61
18,151,98
20,136,124
26,130,129
30,127,131
30,121,137
30,121,139
31,121,145
32,125,151
33,125,157
33,124,161
33,121,165
33,117,170
33,114,174
33,111,177
33,109,180
33,105,182
33,100,186
33,94,189
32,89,191
31,96,178
28,101,171
29,98,182
31,87,209
35,87,224
36,87,234
38,86,244
38,85,246
38,85,246
38,84,248
38,83,251
38,83,252
38,83,253
37,82,251
37,82,251
37,84,250
37,82,252
38,81,248
35,90,225
28,131,168
25,154,156
25,124,193
24,100,224
19,106,202
9,143,171
179,218,158
175,236,188
173,245,198
172,247,203
172,250,201
172,255,180
172,251,174
172,253,166
172,249,160
172,255,150
173,253,145
172,255,140
173,255,135
173,255,130
174,255,127
174,255,124
174,253,123
173,251,122
173,251,116
174,255,107
174,253,104
175,255,100
175,250,96
175,255,88
175,255,82
176,252,81
177,248,77
0,227,83
4,194,96
9,172,110
13,176,113
16,173,121
18,174,120
18,164,121
20,161,119
21,156,118
23,149,118
23,142,117
23,133,111
23,150,85
22,177,59
17,170,45
10,125,51
5,127,46
6,151,44
10,180,51
14,190,63
18,151,101
22,141,116
27,130,122
29,126,128
30,121,135
30,119,141
30,119,146
32,123,153
33,125,157
33,124,160
33,123,166
33,120,172
33,115,175
33,114,177
33,110,179
33,108,182
33,103,186
33,97,191
34,87,196
32,89,189
30,90,185
30,90,188
33,85,210
35,84,225
37,85,237
38,86,244
38,84,249
38,84,248
38,84,250
38,83,252
38,83,253
38,80,252
37,80,252
37,80,252
37,82,251
37,82,253
38,79,250
34,90,220
28,136,163
25,158,155
25,125,192
23,102,223
19,107,202
9,147,170
179,221,157
175,241,187
173,246,197
172,244,203
172,246,201
172,254,185
172,254,179
172,252,173
172,252,167
172,255,156
173,252,152
173,255,144
173,253,140
174,255,132
174,251,130
174,255,124
174,255,122
174,255,119
173,255,117
174,253,110
174,248,106
175,255,100
175,252,95
175,255,87
175,252,83
177,255,78
177,255,75
0,230,82
4,194,96
9,168,112
13,173,115
16,173,121
18,173,121
18,163,122
20,161,119
21,155,120
22,150,121
23,136,118
23,130,114
23,143,93
22,171,64
17,173,50
11,146,49
2,127,52
4,148,50
11,178,53
15,211,58
19,175,86
22,159,101
27,139,114
29,128,126
30,120,138
30,119,142
30,119,146
32,123,154
33,123,159
33,123,162
33,124,167
33,125,170
33,119,174
34,117,179
34,112,180
34,110,181
34,107,186
34,97,192
35,88,198
34,84,198
31,84,198
31,86,198
32,81,210
35,82,224
37,81,238
39,83,246
39,82,248
39,82,248
39,82,249
38,81,250
38,80,252
37,77,251
36,77,250
37,80,250
37,80,252
37,80,253
37,76,249
34,88,219
28,138,161
25,159,152
25,122,195
23,101,223
18,104,203
8,148,167
178,227,154
175,245,182
173,248,192
172,251,195
172,252,195
171,254,190
172,255,182
172,255,175
172,254,170
173,255,161
172,253,157
173,255,148
173,255,140
174,255,132
174,253,129
175,253,124
174,253,123
174,255,120
173,253,118
174,253,110
174,248,106
175,255,100
175,252,95
175,255,88
175,249,84
176,255,79
177,252,76
0,224,82
4,193,98
9,169,115
13,171,116
16,173,121
18,174,120
18,162,123
20,158,121
21,153,122
22,148,122
24,139,119
24,131,117
23,141,98
22,162,74
16,172,55
11,161,49
4,148,50
4,163,50
11,197,53
16,224,57
19,173,87
23,153,102
27,130,122
29,123,131
29,114,141
30,117,144
30,118,147
31,122,152
32,123,157
33,127,161
33,123,168
33,123,172
34,119,176
34,117,179
34,113,179
34,113,179
34,108,184
34,98,189
35,85,199
35,80,201
33,80,204
32,84,200
32,83,203
35,82,215
37,80,236
39,81,246
39,80,249
39,83,250
38,81,249
38,81,250
38,78,252
37,77,251
36,77,250
36,76,251
36,77,249
37,77,252
37,72,250
33,85,219
28,135,161
25,159,151
25,118,196
23,97,225
18,104,202
8,146,168
178,223,157
174,243,184
172,247,189
172,250,192
171,251,192
171,251,192
172,255,184
172,255,179
172,254,174
172,255,166
172,255,161
173,255,152
173,255,144
174,255,134
174,255,130
175,253,124
174,251,124
174,255,122
173,253,119
174,255,111
174,253,107
175,255,101
175,255,97
175,252,89
175,246,85
176,252,81
177,248,77
0,224,82
4,191,99
9,167,116
13,170,117
16,171,122
18,173,121
19,167,119
20,162,121
21,155,123
22,148,122
23,141,121
24,132,120
24,137,106
23,152,84
18,181,55
10,168,50
3,152,52
5,172,52
12,190,59
16,192,69
20,145,104
24,125,122
28,118,132
30,115,137
29,112,143
30,116,145
30,121,148
31,123,151
32,124,156
33,127,161
33,124,167
33,123,172
34,118,177
34,117,179
33,113,179
33,110,179
33,105,183
34,96,189
36,82,199
36,78,202
34,76,202
32,83,188
32,88,185
34,84,204
38,78,236
39,79,245
39,80,250
39,79,251
38,79,250
38,78,251
39,79,252
37,77,251
36,76,251
35,75,250
36,77,249
37,75,252
37,71,248
33,79,219
27,129,164
25,154,154
24,116,196
23,96,223
17,103,198
7,145,165
177,224,155
174,244,182
172,248,187
171,251,187
171,254,189
172,251,194
172,252,188
172,255,182
172,255,177
172,255,170
172,252,164
172,255,156
173,255,148
174,255,137
174,255,133
174,253,127
174,253,125
174,253,123
173,253,119
174,255,112
174,250,108
175,255,101
175,255,97
175,255,88
175,249,84
176,252,81
178,252,76
0,227,81
5,192,97
10,166,115
13,170,117
16,170,123
18,169,122
19,167,119
21,159,120
21,153,123
22,153,122
23,143,121
24,135,121
24,139,110
22,152,89
17,191,56
11,165,54
4,148,57
6,189,50
13,207,59
17,171,82
22,126,117
25,117,133
29,111,136
30,114,139
30,115,142
30,116,145
30,121,147
31,127,150
32,125,155
32,123,160
33,123,166
33,120,172
33,115,175
33,114,177
33,108,177
32,107,176
31,101,179
33,93,186
36,80,197
36,76,200
34,76,197
32,87,173
32,94,165
34,87,196
37,76,235
39,79,245
39,78,250
39,79,251
38,78,251
38,78,251
39,79,252
38,78,252
36,76,251
35,75,250
37,74,250
37,72,250
37,69,247
33,79,219
27,127,167
26,150,155
25,111,195
23,94,219
17,103,193
7,144,161
176,230,152
173,246,176
172,249,182
171,251,184
171,252,185
172,251,194
172,250,190
172,252,184
172,255,176
172,255,170
172,252,167
172,255,159
173,253,151
173,255,140
173,253,136
174,255,129
174,255,126
174,255,124
174,253,121
174,255,114
174,248,110
175,255,102
176,252,97
175,255,88
176,252,83
176,252,78
178,252,73
0,223,80
5,190,98
10,165,116
14,166,117
16,170,123
18,172,123
19,164,121
21,157,122
22,155,125
22,151,123
23,143,121
24,136,120
24,150,109
23,163,89
17,182,66
12,160,62
6,164,59
8,222,47
15,197,66
19,144,101
24,115,133
28,112,137
30,110,139
31,117,142
31,119,144
30,120,144
30,121,147
31,127,150
32,125,155
32,123,160
33,119,167
33,116,171
33,113,174
32,109,173
31,104,169
31,105,167
30,99,170
31,90,178
34,79,191
35,78,195
33,77,191
31,88,169
30,93,165
32,86,196
37,75,235
39,78,245
39,78,250
39,79,252
38,80,252
38,80,252
39,81,252
38,80,252
35,78,251
35,78,250
36,76,251
37,74,251
37,71,248
33,81,221
28,127,168
26,149,156
27,111,193
24,91,218
18,103,193
7,144,158
177,229,147
173,248,174
172,247,182
171,247,184
171,252,184
171,248,194
172,244,192
172,247,188
172,252,178
172,255,171
172,252,167
172,255,159
172,250,153
173,255,144
173,253,139
173,255,132
174,255,127
174,255,126
174,253,121
174,255,114
174,250,109
175,255,102
176,252,97
176,255,87
176,255,82
176,255,76
178,255,72
1,227,81
5,183,99
11,159,117
14,164,118
16,170,123
18,172,123
20,164,120
21,157,122
22,155,125
22,150,124
23,143,121
24,139,121
24,146,112
23,154,96
18,181,69
12,186,59
8,213,48
8,255,43
16,180,78
22,131,119
25,110,141
29,114,136
31,118,141
32,119,144
33,123,145
31,125,145
32,127,149
31,127,151
32,124,156
32,123,160
33,120,166
33,116,170
33,107,172
31,104,169
30,105,161
29,103,156
